employee_id,month,total_monthly_active_hours,expected_monthly_hours,ai_license_active,ai_queries_made,ai_hours_saved_est
797,4/1/2025,177.3,168,1,27,1.4
797,5/1/2025,177.28,168,1,26,1.3
797,6/1/2025,175.94,168,1,27,1.4
797,7/1/2025,178.3,168,1,24,1.2
797,8/1/2025,169.54,168,1,39,2
797,9/1/2025,184.25,168,1,63,3.2
797,10/1/2025,193.3,168,1,57,2.8
797,11/1/2025,159.16,168,1,60,3
797,12/1/2025,188.86,168,1,78,3.9
798,1/1/2025,173.58,168,0,1,0
798,2/1/2025,165.89,168,0,3,0.2
798,3/1/2025,178.8,168,1,7,0.4
798,4/1/2025,181.9,168,0,5,0.2
798,5/1/2025,176.15,168,0,5,0.2
798,6/1/2025,164.14,168,1,9,0.4
798,7/1/2025,178.19,168,1,13,0.6
798,8/1/2025,167.45,168,1,18,0.9
798,9/1/2025,177.43,168,1,11,0.6
798,10/1/2025,184.51,168,1,10,0.5
798,11/1/2025,163.32,168,1,19,1
798,12/1/2025,182.82,168,1,22,1.1
799,1/1/2025,182.06,168,0,4,0.2
799,2/1/2025,160.13,168,1,6,0.3
799,3/1/2025,170.76,168,1,21,1
799,4/1/2025,186.56,168,1,19,1
799,5/1/2025,178.71,168,1,26,1.3
799,6/1/2025,173.96,168,1,31,1.6
799,7/1/2025,187.23,168,1,33,1.6
799,8/1/2025,177.64,168,1,39,2
799,9/1/2025,174.88,168,1,42,2.1
799,10/1/2025,181.7,168,1,47,2.4
799,11/1/2025,163.25,168,1,33,1.6
799,12/1/2025,179.72,168,1,54,2.7
800,1/1/2025,184.93,168,0,2,0.1
800,2/1/2025,163.55,168,1,12,0.6
800,3/1/2025,160.37,168,1,14,0.7
800,4/1/2025,171.12,168,1,21,1
800,5/1/2025,181.16,168,1,32,1.6
800,6/1/2025,171.65,168,1,33,1.6
800,7/1/2025,193.74,168,1,47,2.4
800,8/1/2025,159.15,168,1,42,2.1
800,9/1/2025,179.48,168,1,58,2.9
800,10/1/2025,192.22,168,1,47,2.4
800,11/1/2025,161.85999999999999,168,1,43,2.2
800,12/1/2025,193.47,168,1,60,3
801,1/1/2025,192.55,168,0,1,0
801,2/1/2025,171.60999999999999,168,0,2,0.1
801,3/1/2025,175.14,168,0,4,0.2
801,4/1/2025,173.42,168,0,5,0.2
801,5/1/2025,179.61,168,1,11,0.6
801,6/1/2025,165.38,168,1,10,0.5
801,7/1/2025,180.04,168,1,15,0.8
801,8/1/2025,173.72,168,1,11,0.6
801,9/1/2025,179.17,168,1,13,0.6
801,10/1/2025,186.98,168,1,15,0.8
801,11/1/2025,156.42,168,1,17,0.8
801,12/1/2025,183.47,168,1,12,0.6
802,1/1/2025,186.12,168,0,1,0
802,2/1/2025,162.95,168,0,3,0.2
802,3/1/2025,167.93,168,0,5,0.2
802,4/1/2025,170.52,168,1,7,0.4
802,5/1/2025,174.73,168,1,14,0.7
802,6/1/2025,165.3,168,1,10,0.5
802,7/1/2025,185.16,168,1,9,0.4
802,8/1/2025,163.9,168,1,19,1
802,9/1/2025,180.44,168,1,15,0.8
802,10/1/2025,185.88,168,1,20,1
802,11/1/2025,153.39,168,1,18,0.9
802,12/1/2025,187.81,168,1,24,1.2
803,1/1/2025,182.73,168,0,1,0
803,2/1/2025,170.95,168,0,3,0.2
803,3/1/2025,173.11,168,1,6,0.3
803,4/1/2025,179.46,168,1,8,0.4
803,5/1/2025,175.65,168,1,11,0.6
803,6/1/2025,163.04,168,1,8,0.4
803,7/1/2025,187.13,168,1,14,0.7
803,8/1/2025,170.03,168,1,13,0.6
803,9/1/2025,178.57,168,1,13,0.6
803,10/1/2025,173.58,168,1,16,0.8
803,11/1/2025,158,168,1,14,0.7
803,12/1/2025,185.64,168,1,22,1.1
804,1/1/2025,187.05,168,0,1,0
804,2/1/2025,161.09,168,0,3,0.2
804,3/1/2025,167.65,168,0,5,0.2
804,4/1/2025,171.98,168,1,8,0.4
804,5/1/2025,182.73,168,1,10,0.5
804,6/1/2025,161.14,168,1,7,0.4
804,7/1/2025,174.01000000000002,168,1,9,0.4
804,8/1/2025,169.38,168,1,19,1
804,9/1/2025,173.32,168,1,18,0.9
804,10/1/2025,178.51,168,1,12,0.6
804,11/1/2025,157.2,168,1,21,1
804,12/1/2025,185.93,168,1,15,0.8
805,1/1/2025,190.09,168,0,2,0.1
805,2/1/2025,161.32,168,0,2,0.1
805,3/1/2025,175.55,168,1,6,0.3
805,4/1/2025,169.85,168,1,6,0.3
805,5/1/2025,168.66,168,1,9,0.4
805,6/1/2025,168.81,168,1,10,0.5
805,7/1/2025,184.32,168,1,12,0.6
805,8/1/2025,182.73,168,1,8,0.4
805,9/1/2025,168.76,168,1,15,0.8
805,10/1/2025,184.56,168,1,20,1
805,11/1/2025,160.34,168,1,15,0.8
805,12/1/2025,179.37,168,1,25,1.2
806,1/1/2025,186.72,168,0,3,0.2
806,2/1/2025,163.16,168,1,9,0.4
806,3/1/2025,165.97,168,1,15,0.8
806,4/1/2025,172.44,168,1,21,1
806,5/1/2025,177.86,168,1,28,1.4
806,6/1/2025,160.35,168,1,22,1.1
806,7/1/2025,183.82,168,1,45,2.2
806,8/1/2025,176.84,168,1,43,2.2
806,9/1/2025,182.79,168,1,40,2
806,10/1/2025,186.09,168,1,67,3.4
806,11/1/2025,164.2,168,1,63,3.2
806,12/1/2025,190.51,168,1,84,4.2
807,1/1/2025,178.92,168,0,1,0
807,2/1/2025,160.26,168,0,3,0.2
807,3/1/2025,171.31,168,1,8,0.4
807,4/1/2025,180.47,168,1,6,0.3
807,5/1/2025,170.48,168,1,8,0.4
807,6/1/2025,171.36,168,1,13,0.6
807,7/1/2025,176.87,168,1,7,0.4
807,8/1/2025,167.62,168,1,21,1
807,9/1/2025,178.57999999999998,168,1,9,0.4
807,10/1/2025,197.84,168,1,18,0.9
807,11/1/2025,164.27,168,1,20,1
807,12/1/2025,190.26,168,1,28,1.4
808,1/1/2025,169.26,168,0,4,0.2
808,2/1/2025,168.76,168,1,6,0.3
808,3/1/2025,169,168,1,15,0.8
808,4/1/2025,165.6,168,1,20,1
808,5/1/2025,173.34,168,1,15,0.8
808,6/1/2025,167.15,168,1,26,1.3
808,7/1/2025,194.6,168,1,27,1.4
808,8/1/2025,160.63,168,1,21,1
808,9/1/2025,178.63,168,1,33,1.6
808,10/1/2025,190.94,168,1,45,2.2
808,11/1/2025,165.07,168,1,45,2.2
808,12/1/2025,183.82,168,1,27,1.4
809,1/1/2025,183.5,168,0,1,0
809,2/1/2025,164.85,168,0,3,0.2
809,3/1/2025,165.97,168,0,5,0.2
809,4/1/2025,173.03,168,1,8,0.4
809,5/1/2025,166.08,168,1,10,0.5
809,6/1/2025,174.97,168,1,8,0.4
809,7/1/2025,175.95,168,0,5,0.2
809,8/1/2025,170.65,168,1,12,0.6
809,9/1/2025,171.41,168,1,10,0.5
809,10/1/2025,175.14,168,1,20,1
809,11/1/2025,164.29,168,1,13,0.6
809,12/1/2025,183.3,168,1,14,0.7
810,1/1/2025,187.62,168,0,1,0
810,2/1/2025,151.88,168,0,3,0.2
810,3/1/2025,162.31,168,0,5,0.2
810,4/1/2025,173.58,168,1,7,0.4
810,5/1/2025,170.55,168,1,6,0.3
810,6/1/2025,167.85999999999999,168,1,8,0.4
810,7/1/2025,176.13,168,1,7,0.4
810,8/1/2025,170.83,168,1,14,0.7
810,9/1/2025,165.94,168,1,15,0.8
810,10/1/2025,183.25,168,1,13,0.6
810,11/1/2025,165.64000000000001,168,1,17,0.8
810,12/1/2025,180.85999999999999,168,1,22,1.1
811,1/1/2025,176.2,168,0,2,0.1
811,2/1/2025,156.65,168,0,4,0.2
811,3/1/2025,175.14000000000001,168,0,5,0.2
811,4/1/2025,174.11,168,1,7,0.4
811,5/1/2025,171.4,168,1,7,0.4
811,6/1/2025,176.37,168,1,8,0.4
811,7/1/2025,192.14,168,1,11,0.6
811,8/1/2025,173.23,168,1,16,0.8
811,9/1/2025,177.73,168,1,21,1
811,10/1/2025,180.18,168,1,17,0.8
811,11/1/2025,153.66,168,1,19,1
811,12/1/2025,187.86,168,1,28,1.4
812,1/1/2025,190.42,168,0,1,0
812,2/1/2025,165.79,168,0,4,0.2
812,3/1/2025,175.99,168,1,6,0.3
812,4/1/2025,176.95,168,0,3,0.2
812,5/1/2025,180.88,168,1,13,0.6
812,6/1/2025,182.3,168,1,14,0.7
812,7/1/2025,171.34,168,1,10,0.5
812,8/1/2025,159.92000000000002,168,1,14,0.7
812,9/1/2025,179.11,168,1,25,1.2
812,10/1/2025,183.44,168,1,29,1.5
812,11/1/2025,154.95,168,1,19,1
812,12/1/2025,186.03,168,1,31,1.6
813,1/1/2025,190.21,168,0,4,0.2
813,2/1/2025,154.49,168,1,10,0.5
813,3/1/2025,171.04,168,1,13,0.6
813,4/1/2025,185.49,168,1,21,1
813,5/1/2025,170.99,168,1,19,1
813,6/1/2025,173.41,168,1,20,1
813,7/1/2025,188.96,168,1,30,1.5
813,8/1/2025,172.73,168,1,35,1.8
813,9/1/2025,171.45,168,1,43,2.2
813,10/1/2025,181.51,168,1,56,2.8
813,11/1/2025,160.3,168,1,64,3.2
813,12/1/2025,176.72,168,1,50,2.5
814,1/1/2025,189.66,168,0,1,0
814,2/1/2025,150.07,168,0,2,0.1
814,3/1/2025,183.78,168,0,5,0.2
814,4/1/2025,171.03,168,0,4,0.2
814,5/1/2025,169.3,168,1,8,0.4
814,6/1/2025,169.99,168,1,9,0.4
814,7/1/2025,183.86,168,1,11,0.6
814,8/1/2025,169.58,168,1,18,0.9
814,9/1/2025,179.98,168,1,10,0.5
814,10/1/2025,184.44,168,1,14,0.7
814,11/1/2025,163.39,168,1,20,1
814,12/1/2025,180.24,168,1,24,1.2
815,1/1/2025,195.3,168,0,1,0
815,2/1/2025,167.49,168,0,4,0.2
815,3/1/2025,166.38,168,0,2,0.1
815,4/1/2025,172.11,168,1,9,0.4
815,5/1/2025,185.06,168,0,2,0.1
815,6/1/2025,168.39,168,1,9,0.4
815,7/1/2025,175.25,168,1,12,0.6
815,8/1/2025,182.84,168,1,16,0.8
815,9/1/2025,179.28,168,1,11,0.6
815,10/1/2025,191.15,168,1,17,0.8
815,11/1/2025,151.86,168,1,17,0.8
815,12/1/2025,191.9,168,1,18,0.9
816,1/1/2025,196.9,168,0,3,0.2
816,2/1/2025,162.22,168,1,9,0.4
816,3/1/2025,159.41,168,1,18,0.9
816,4/1/2025,179.35,168,1,15,0.8
816,5/1/2025,169.5,168,1,20,1
816,6/1/2025,165.32,168,1,30,1.5
816,7/1/2025,179.18,168,1,38,1.9
816,8/1/2025,175.95,168,1,42,2.1
816,9/1/2025,182.95,168,1,42,2.1
816,10/1/2025,188.74,168,1,52,2.6
816,11/1/2025,168.85,168,1,60,3
816,12/1/2025,186.28,168,1,57,2.8
817,1/1/2025,196.04,168,0,1,0
817,2/1/2025,163.45,168,0,4,0.2
817,3/1/2025,171.75,168,0,5,0.2
817,4/1/2025,174.4,168,1,6,0.3
817,5/1/2025,187.54,168,1,9,0.4
817,6/1/2025,173.31,168,1,13,0.6
817,7/1/2025,193.06,168,1,18,0.9
817,8/1/2025,171.04,168,1,14,0.7
817,9/1/2025,176.85,168,1,14,0.7
817,10/1/2025,183.17,168,1,14,0.7
817,11/1/2025,164.01,168,1,11,0.6
817,12/1/2025,180.16,168,1,17,0.8
818,1/1/2025,176.85,168,0,1,0
818,2/1/2025,165.63,168,0,2,0.1
818,3/1/2025,168.82999999999998,168,0,5,0.2
818,4/1/2025,176.79,168,0,5,0.2
818,5/1/2025,171.36,168,1,9,0.4
818,6/1/2025,176.01,168,1,9,0.4
818,7/1/2025,183,168,1,15,0.8
818,8/1/2025,160.26,168,1,16,0.8
818,9/1/2025,177.89000000000001,168,1,20,1
818,10/1/2025,169.22,168,1,18,0.9
818,11/1/2025,172.37,168,1,13,0.6
818,12/1/2025,181.39,168,1,13,0.6
819,1/1/2025,178.46,168,0,2,0.1
819,2/1/2025,167.6,168,0,4,0.2
819,3/1/2025,165.6,168,1,6,0.3
819,4/1/2025,169.05,168,1,6,0.3
819,5/1/2025,172.34,168,1,11,0.6
819,6/1/2025,172.81,168,1,10,0.5
819,7/1/2025,179.28,168,1,11,0.6
819,8/1/2025,178.17,168,1,18,0.9
819,9/1/2025,180.47,168,1,9,0.4
819,10/1/2025,182.99,168,1,19,1
819,11/1/2025,165.19,168,1,17,0.8
819,12/1/2025,192.48,168,1,20,1
820,1/1/2025,187.22,168,0,3,0.2
820,2/1/2025,160.43,168,1,7,0.4
820,3/1/2025,176.18,168,1,18,0.9
820,4/1/2025,173.18,168,1,10,0.5
820,5/1/2025,177.60999999999999,168,1,19,1
820,6/1/2025,171.22,168,1,21,1
820,7/1/2025,179.33,168,1,18,0.9
820,8/1/2025,168.85,168,1,31,1.6
820,9/1/2025,173.71,168,1,28,1.4
820,10/1/2025,177,168,1,39,2
820,11/1/2025,179.69,168,1,71,3.6
820,12/1/2025,189.99,168,1,32,1.6
821,1/1/2025,180.77,168,0,2,0.1
821,2/1/2025,160.13,168,0,3,0.2
821,3/1/2025,170.21,168,0,5,0.2
821,4/1/2025,170.19,168,0,5,0.2
821,5/1/2025,175.09,168,1,13,0.6
821,6/1/2025,174.03,168,1,10,0.5
821,7/1/2025,181.54,168,1,14,0.7
821,8/1/2025,174.75,168,1,14,0.7
821,9/1/2025,170.48,168,1,16,0.8
821,10/1/2025,196.06,168,1,14,0.7
821,11/1/2025,165.26,168,1,21,1
821,12/1/2025,183.5,168,1,25,1.2
822,1/1/2025,188.59,168,0,5,0.2
822,2/1/2025,152.05,168,1,9,0.4
822,3/1/2025,168.46,168,1,21,1
822,4/1/2025,171.7,168,1,19,1
822,5/1/2025,182.85,168,1,28,1.4
822,6/1/2025,175.45,168,1,26,1.3
822,7/1/2025,188.85,168,1,35,1.8
822,8/1/2025,175.38,168,1,36,1.8
822,9/1/2025,169.5,168,1,37,1.8
822,10/1/2025,182.6,168,1,37,1.8
822,11/1/2025,160.43,168,1,43,2.2
822,12/1/2025,189.71,168,1,60,3
823,1/1/2025,191.88,168,0,3,0.2
823,2/1/2025,162.01,168,1,9,0.4
823,3/1/2025,174.91,168,1,11,0.6
823,4/1/2025,178.18,168,1,19,1
823,5/1/2025,183.34,168,1,21,1
823,6/1/2025,167.57,168,1,25,1.2
823,7/1/2025,185.63,168,1,32,1.6
823,8/1/2025,165.89,168,1,41,2.1
823,9/1/2025,179.2,168,1,52,2.6
823,10/1/2025,187.65,168,1,35,1.8
823,11/1/2025,162.7,168,1,43,2.2
823,12/1/2025,181.34,168,1,77,3.8
824,1/1/2025,178.42,168,0,3,0.2
824,2/1/2025,166.51,168,1,10,0.5
824,3/1/2025,174.26,168,1,14,0.7
824,4/1/2025,177.46,168,1,14,0.7
824,5/1/2025,175.85,168,1,29,1.5
824,6/1/2025,154.44,168,1,15,0.8
824,7/1/2025,181.51,168,1,26,1.3
824,8/1/2025,169.77,168,1,25,1.2
824,9/1/2025,178.05,168,1,33,1.6
824,10/1/2025,189.3,168,1,39,2
824,11/1/2025,165.47,168,1,36,1.8
824,12/1/2025,191.10999999999999,168,1,40,2
825,1/1/2025,176.37,168,0,1,0
825,2/1/2025,163.45,168,0,3,0.2
825,3/1/2025,170.58,168,1,6,0.3
825,4/1/2025,180.63,168,1,8,0.4
825,5/1/2025,176.03,168,1,8,0.4
825,6/1/2025,171.76,168,1,9,0.4
825,7/1/2025,179.2,168,1,12,0.6
825,8/1/2025,167.44,168,1,11,0.6
825,9/1/2025,185.92,168,1,12,0.6
825,10/1/2025,187.57,168,1,20,1
825,11/1/2025,164.81,168,1,18,0.9
825,12/1/2025,180,168,1,17,0.8
826,1/1/2025,180.95,168,0,1,0
826,2/1/2025,167.29,168,0,4,0.2
826,3/1/2025,165.96,168,1,6,0.3
826,4/1/2025,183.84,168,1,7,0.4
826,5/1/2025,184.68,168,1,10,0.5
826,6/1/2025,168.31,168,1,11,0.6
826,7/1/2025,185.6,168,1,18,0.9
826,8/1/2025,169.9,168,1,16,0.8
826,9/1/2025,185.13,168,1,17,0.8
826,10/1/2025,184.46,168,1,13,0.6
826,11/1/2025,158.21,168,1,16,0.8
826,12/1/2025,173.14,168,1,27,1.4
827,1/1/2025,192.59,168,0,0,0
827,2/1/2025,158.47,168,0,2,0.1
827,3/1/2025,170.01,168,0,3,0.2
827,4/1/2025,169.45000000000002,168,1,6,0.3
827,5/1/2025,169.33,168,1,6,0.3
827,6/1/2025,166.1,168,1,11,0.6
827,7/1/2025,190.06,168,1,14,0.7
827,8/1/2025,170.25,168,1,12,0.6
827,9/1/2025,173,168,1,15,0.8
827,10/1/2025,190.79,168,1,13,0.6
827,11/1/2025,162.2,168,1,20,1
827,12/1/2025,180.04,168,1,22,1.1
828,1/1/2025,185.10999999999999,168,0,5,0.2
828,2/1/2025,155.73,168,1,6,0.3
828,3/1/2025,167.98,168,1,10,0.5
828,4/1/2025,172.6,168,1,18,0.9
828,5/1/2025,183.14,168,1,28,1.4
828,6/1/2025,172.37,168,1,30,1.5
828,7/1/2025,183.73,168,1,29,1.5
828,8/1/2025,165.53,168,1,43,2.2
828,9/1/2025,178.76,168,1,18,0.9
828,10/1/2025,192.94,168,1,39,2
828,11/1/2025,164.84,168,1,64,3.2
828,12/1/2025,196.46,168,1,57,2.8
829,1/1/2025,182.21,168,0,2,0.1
829,2/1/2025,161.74,168,0,3,0.2
829,3/1/2025,172.8,168,1,6,0.3
829,4/1/2025,181.85999999999999,168,1,8,0.4
829,5/1/2025,186.97,168,1,9,0.4
829,6/1/2025,168.57,168,1,13,0.6
829,7/1/2025,192.9,168,1,11,0.6
829,8/1/2025,173,168,1,20,1
829,9/1/2025,167.49,168,1,11,0.6
829,10/1/2025,176.84,168,1,17,0.8
829,11/1/2025,164.17,168,1,17,0.8
829,12/1/2025,176.7,168,1,20,1
830,1/1/2025,183.39,168,0,4,0.2
830,2/1/2025,167.58,168,1,6,0.3
830,3/1/2025,168.01,168,1,9,0.4
830,4/1/2025,180.82,168,1,10,0.5
830,5/1/2025,180.05,168,1,33,1.6
830,6/1/2025,163.77,168,1,32,1.6
830,7/1/2025,182.55,168,1,30,1.5
830,8/1/2025,176.05,168,1,38,1.9
830,9/1/2025,178.59,168,1,35,1.8
830,10/1/2025,189.03,168,1,45,2.2
830,11/1/2025,171.85,168,1,43,2.2
830,12/1/2025,183.05,168,1,42,2.1
831,1/1/2025,186.02,168,0,2,0.1
831,2/1/2025,166.94,168,0,3,0.2
831,3/1/2025,176.82,168,0,5,0.2
831,4/1/2025,180.07999999999998,168,1,7,0.4
831,5/1/2025,178.79999999999998,168,1,9,0.4
831,6/1/2025,166.27,168,1,9,0.4
831,7/1/2025,183.88,168,1,15,0.8
831,8/1/2025,161.07999999999998,168,1,12,0.6
831,9/1/2025,182.26,168,1,18,0.9
831,10/1/2025,185.02,168,1,15,0.8
831,11/1/2025,167.83,168,1,21,1
831,12/1/2025,187.99,168,1,16,0.8
832,1/1/2025,178.01,168,0,5,0.2
832,2/1/2025,158.88,168,1,10,0.5
832,3/1/2025,169.58,168,1,17,0.8
832,4/1/2025,163.95,168,1,27,1.4
832,5/1/2025,183.95,168,1,15,0.8
832,6/1/2025,180.06,168,1,21,1
832,7/1/2025,196.88,168,1,28,1.4
832,8/1/2025,173.78,168,1,39,2
832,9/1/2025,182.01,168,1,45,2.2
832,10/1/2025,180.02,168,1,45,2.2
832,11/1/2025,165.59,168,1,71,3.6
832,12/1/2025,184.32,168,1,54,2.7
833,1/1/2025,170.66,168,0,1,0
833,2/1/2025,159.46,168,1,6,0.3
833,3/1/2025,177.17,168,0,5,0.2
833,4/1/2025,174.12,168,1,10,0.5
833,5/1/2025,169.95,168,1,13,0.6
833,6/1/2025,176.29,168,1,15,0.8
833,7/1/2025,176.34,168,1,18,0.9
833,8/1/2025,166.97,168,1,16,0.8
833,9/1/2025,177.75,168,1,10,0.5
833,10/1/2025,181.73,168,1,25,1.2
833,11/1/2025,165.17,168,1,21,1
833,12/1/2025,185.04,168,1,25,1.2
834,1/1/2025,176.1,168,0,1,0
834,2/1/2025,166.08,168,0,3,0.2
834,3/1/2025,171.66,168,0,4,0.2
834,4/1/2025,180.11,168,0,5,0.2
834,5/1/2025,178.83,168,1,11,0.6
834,6/1/2025,172.62,168,1,12,0.6
834,7/1/2025,180.89000000000001,168,1,14,0.7
834,8/1/2025,171.98,168,1,14,0.7
834,9/1/2025,172.27,168,1,23,1.2
834,10/1/2025,180.77,168,1,18,0.9
834,11/1/2025,158.85,168,1,21,1
834,12/1/2025,176.28,168,1,18,0.9
835,1/1/2025,182.07,168,0,2,0.1
835,2/1/2025,156.65,168,0,3,0.2
835,3/1/2025,174.86,168,0,4,0.2
835,4/1/2025,171.26,168,1,7,0.4
835,5/1/2025,179.53,168,0,5,0.2
835,6/1/2025,169.6,168,1,13,0.6
835,7/1/2025,193,168,1,11,0.6
835,8/1/2025,165.98,168,1,12,0.6
835,9/1/2025,181.01,168,1,18,0.9
835,10/1/2025,193.6,168,1,17,0.8
835,11/1/2025,156.36,168,1,14,0.7
835,12/1/2025,189.27,168,1,22,1.1
836,1/1/2025,190.81,168,0,5,0.2
836,2/1/2025,153.45,168,1,9,0.4
836,3/1/2025,177.23,168,1,8,0.4
836,4/1/2025,172.97,168,1,20,1
836,5/1/2025,174.42000000000002,168,1,21,1
836,6/1/2025,172.32,168,1,27,1.4
836,7/1/2025,188.34,168,1,16,0.8
836,8/1/2025,173.16,168,1,28,1.4
836,9/1/2025,175.99,168,1,43,2.2
836,10/1/2025,192.13,168,1,45,2.2
836,11/1/2025,167.1,168,1,57,2.8
836,12/1/2025,183.57,168,1,35,1.8
837,1/1/2025,187.75,168,0,2,0.1
837,2/1/2025,163.22,168,0,3,0.2
837,3/1/2025,171.69,168,0,5,0.2
837,4/1/2025,181.31,168,1,7,0.4
837,5/1/2025,180.71,168,1,6,0.3
837,6/1/2025,165.71,168,1,7,0.4
837,7/1/2025,172.39,168,1,12,0.6
837,8/1/2025,169.82,168,1,20,1
837,9/1/2025,183.2,168,1,17,0.8
837,10/1/2025,190.99,168,1,15,0.8
837,11/1/2025,162.45,168,1,11,0.6
837,12/1/2025,188.93,168,1,11,0.6
838,1/1/2025,181.29,168,0,3,0.2
838,2/1/2025,168.9,168,1,8,0.4
838,3/1/2025,170.51,168,1,14,0.7
838,4/1/2025,168.26,168,1,15,0.8
838,5/1/2025,174.19,168,1,23,1.2
838,6/1/2025,181.6,168,1,26,1.3
838,7/1/2025,179.08,168,1,26,1.3
838,8/1/2025,178.31,168,1,38,1.9
838,9/1/2025,184.47,168,1,31,1.6
838,10/1/2025,190.53,168,1,25,1.2
838,11/1/2025,158.8,168,1,36,1.8
838,12/1/2025,177.94,168,1,35,1.8
839,1/1/2025,186.77,168,0,4,0.2
839,2/1/2025,155.42,168,1,7,0.4
839,3/1/2025,166.11,168,1,13,0.6
839,4/1/2025,176.74,168,1,16,0.8
839,5/1/2025,168.2,168,1,14,0.7
839,6/1/2025,171.86,168,1,25,1.2
839,7/1/2025,180.29,168,1,32,1.6
839,8/1/2025,177.14,168,1,35,1.8
839,9/1/2025,175.54,168,1,45,2.2
839,10/1/2025,182.53,168,1,52,2.6
839,11/1/2025,165.25,168,1,27,1.4
839,12/1/2025,186.73,168,1,62,3.1
840,1/1/2025,196.94,168,0,5,0.2
840,2/1/2025,166.03,168,1,6,0.3
840,3/1/2025,180.51,168,1,14,0.7
840,4/1/2025,168.13,168,1,16,0.8
840,5/1/2025,177.38,168,1,23,1.2
840,6/1/2025,169.75,168,1,23,1.2
840,7/1/2025,184.05,168,1,17,0.8
840,8/1/2025,168.93,168,1,40,2
840,9/1/2025,183.01,168,1,26,1.3
840,10/1/2025,181.46,168,1,50,2.5
840,11/1/2025,152.13,168,1,45,2.2
840,12/1/2025,191.07,168,1,52,2.6
841,1/1/2025,166.82999999999998,168,0,4,0.2
841,2/1/2025,160.47,168,1,9,0.4
841,3/1/2025,155.79,168,1,13,0.6
841,4/1/2025,171.09,168,1,24,1.2
841,5/1/2025,182.31,168,1,32,1.6
841,6/1/2025,168.55,168,1,37,1.8
841,7/1/2025,183.43,168,1,26,1.3
841,8/1/2025,167.43,168,1,27,1.4
841,9/1/2025,178.73,168,1,31,1.6
841,10/1/2025,184.69,168,1,50,2.5
841,11/1/2025,156.35,168,1,60,3
841,12/1/2025,188.17000000000002,168,1,54,2.7
842,1/1/2025,172.85,168,0,4,0.2
842,2/1/2025,165.02,168,1,8,0.4
842,3/1/2025,161.6,168,1,13,0.6
842,4/1/2025,175.23,168,1,10,0.5
842,5/1/2025,184.04,168,1,20,1
842,6/1/2025,166.35,168,1,31,1.6
842,7/1/2025,191.39,168,1,35,1.8
842,8/1/2025,181.85,168,1,33,1.6
842,9/1/2025,180.07,168,1,18,0.9
842,10/1/2025,176.17,168,1,50,2.5
842,11/1/2025,157.89000000000001,168,1,48,2.4
842,12/1/2025,193.92,168,1,55,2.8
843,1/1/2025,181.2,168,0,2,0.1
843,2/1/2025,155.43,168,0,4,0.2
843,3/1/2025,169.56,168,0,3,0.2
843,4/1/2025,175.03,168,0,4,0.2
843,5/1/2025,173.98,168,1,9,0.4
843,6/1/2025,168.78,168,1,9,0.4
843,7/1/2025,182.01,168,1,12,0.6
843,8/1/2025,167.81,168,1,11,0.6
843,9/1/2025,179.2,168,1,17,0.8
843,10/1/2025,179.24,168,1,10,0.5
843,11/1/2025,157.68,168,1,22,1.1
843,12/1/2025,186.73,168,1,17,0.8
844,1/1/2025,191.71,168,0,3,0.2
844,2/1/2025,164.68,168,0,5,0.2
844,3/1/2025,178.45,168,1,12,0.6
844,4/1/2025,181.32999999999998,168,1,15,0.8
844,5/1/2025,167.08,168,1,19,1
844,6/1/2025,171.86,168,1,26,1.3
844,7/1/2025,194.32999999999998,168,1,32,1.6
844,8/1/2025,170.45,168,1,33,1.6
844,9/1/2025,180.37,168,1,41,2.1
844,10/1/2025,181.47,168,1,37,1.8
844,11/1/2025,166.4,168,1,45,2.2
844,12/1/2025,178.82999999999998,168,1,55,2.8
845,1/1/2025,184.91,168,0,3,0.2
845,2/1/2025,165.18,168,1,8,0.4
845,3/1/2025,167.48,168,1,16,0.8
845,4/1/2025,177.69,168,1,21,1
845,5/1/2025,180.34,168,1,25,1.2
845,6/1/2025,166.63,168,1,25,1.2
845,7/1/2025,177.84,168,1,18,0.9
845,8/1/2025,174.09,168,1,28,1.4
845,9/1/2025,173.96,168,1,26,1.3
845,10/1/2025,178.53,168,1,37,1.8
845,11/1/2025,167.7,168,1,45,2.2
845,12/1/2025,189.62,168,1,45,2.2
846,1/1/2025,182.34,168,0,2,0.1
846,2/1/2025,157.94,168,1,8,0.4
846,3/1/2025,161.88,168,1,15,0.8
846,4/1/2025,169.23,168,1,10,0.5
846,5/1/2025,167.45,168,1,22,1.1
846,6/1/2025,183.97,168,1,26,1.3
846,7/1/2025,188.96,168,1,33,1.6
846,8/1/2025,174.44,168,1,40,2
846,9/1/2025,180.93,168,1,31,1.6
846,10/1/2025,180.22,168,1,37,1.8
846,11/1/2025,159.46,168,1,43,2.2
846,12/1/2025,196.91,168,1,55,2.8
847,1/1/2025,173.11,168,0,1,0
847,2/1/2025,156.44,168,0,3,0.2
847,3/1/2025,162.93,168,0,5,0.2
847,4/1/2025,168.63,168,1,6,0.3
847,5/1/2025,185.31,168,1,7,0.4
847,6/1/2025,177.57,168,1,9,0.4
847,7/1/2025,187.49,168,1,9,0.4
847,8/1/2025,166.64,168,1,10,0.5
847,9/1/2025,169.09,168,1,16,0.8
847,10/1/2025,183.69,168,1,13,0.6
847,11/1/2025,166.29,168,1,13,0.6
847,12/1/2025,176.81,168,1,17,0.8
