review_date,employee_id,performance_score,potential_rating
6/30/2025,2619,3.9,High
6/30/2025,2620,2.9,High
6/30/2025,2621,3,High
6/30/2025,2622,4.9,Medium
6/30/2025,2623,3.7,Low
6/30/2025,2624,3.2,Medium
6/30/2025,2625,4.5,Medium
6/30/2025,2626,2.2,Medium
6/30/2025,2627,3.2,Low
6/30/2025,2628,2.8,Medium
6/30/2025,2629,2.6,Medium
6/30/2025,2630,3.5,Medium
6/30/2025,2631,2.8,Medium
6/30/2025,2632,3.4,High
6/30/2025,2633,3.1,Medium
6/30/2025,2634,3.1,Medium
6/30/2025,2635,2.6,Low
6/30/2025,2636,4.9,Medium
6/30/2025,2637,2.3,Medium
6/30/2025,2638,2.8,High
6/30/2025,2639,3.9,Low
6/30/2025,2640,3,Low
6/30/2025,2641,3.4,Medium
6/30/2025,2642,3.9,Medium
6/30/2025,2643,3.2,Medium
6/30/2025,2644,1,Medium
6/30/2025,2645,3.2,Medium
6/30/2025,2646,3.7,High
6/30/2025,2647,3.5,Medium
6/30/2025,2648,2.6,Medium
6/30/2025,2649,4.4,Medium
6/30/2025,2650,1.9,Medium
6/30/2025,2651,3,Low
6/30/2025,2652,3.8,Medium
6/30/2025,2653,5,High
6/30/2025,2654,2.3,Medium
6/30/2025,2655,1.7,Medium
6/30/2025,2656,5,High
6/30/2025,2657,3.9,High
6/30/2025,2658,3.5,Medium
6/30/2025,2659,2.6,Medium
6/30/2025,2660,3.2,Medium
6/30/2025,2661,2.7,Medium
6/30/2025,2662,4,Medium
6/30/2025,2663,3.8,Low
6/30/2025,2664,3.3,Medium
6/30/2025,2665,3.7,Medium
6/30/2025,2666,3.4,Low
6/30/2025,2667,2.4,Medium
6/30/2025,2668,1.9,Low
6/30/2025,2669,3.8,Low
6/30/2025,2670,4,Medium
6/30/2025,2671,2.7,Medium
6/30/2025,2672,4.7,Medium
6/30/2025,2673,3.3,Low
6/30/2025,2674,1.7,Medium
6/30/2025,2675,3.7,Medium
6/30/2025,2676,5,Medium
6/30/2025,2677,3.1,Medium
6/30/2025,2678,3.4,Medium
6/30/2025,2679,4.7,High
6/30/2025,2680,1.6,Medium
6/30/2025,2681,2,Medium
6/30/2025,2682,3.3,Medium
6/30/2025,2683,2.7,Medium
6/30/2025,2684,3.3,Medium
6/30/2025,2685,2.5,Low
6/30/2025,2686,4.4,Medium
6/30/2025,2687,3.7,High
6/30/2025,2688,3.6,High
6/30/2025,2689,3.1,Medium
6/30/2025,2690,3,Medium
6/30/2025,2691,2.2,Medium
6/30/2025,2692,4.4,Medium
6/30/2025,2693,3.6,Low
6/30/2025,2694,2.9,High
6/30/2025,2695,3.8,Low
6/30/2025,2696,3.8,Medium
6/30/2025,2697,3.6,High
6/30/2025,2698,4.6,High
6/30/2025,2699,4.2,Medium
6/30/2025,2700,3.8,High
6/30/2025,2701,3,High
6/30/2025,2702,2.9,High
6/30/2025,2703,4.2,Medium
6/30/2025,2704,4.3,Medium
6/30/2025,2705,5,Low
6/30/2025,2706,3.3,Low
6/30/2025,2707,3.3,Medium
6/30/2025,2708,2.2,Medium
6/30/2025,2709,4.6,High
6/30/2025,2710,3.5,Medium
6/30/2025,2711,4.7,Low
6/30/2025,2712,2.1,Medium
6/30/2025,2713,3.1,Medium
6/30/2025,2714,3.1,Medium
6/30/2025,2715,3.8,Medium
6/30/2025,2716,3.5,High
6/30/2025,2717,3.6,Medium
6/30/2025,2718,2.7,Medium
6/30/2025,2719,3.5,Medium
6/30/2025,2720,3.8,High
6/30/2025,2721,3.2,Low
6/30/2025,2722,2.8,Medium
6/30/2025,2723,2.3,Medium
6/30/2025,2724,4,Medium
6/30/2025,2725,3.6,Medium
6/30/2025,2726,5,Medium
6/30/2025,2727,4.2,Medium
6/30/2025,2728,2.1,High
6/30/2025,2729,2.1,Medium
6/30/2025,2730,3.8,Medium
6/30/2025,2731,3.9,Medium
6/30/2025,2732,3.2,High
6/30/2025,2733,4,Medium
6/30/2025,2734,3.6,High
6/30/2025,2735,3.3,High
6/30/2025,2736,1.6,High
6/30/2025,2737,4.1,Medium
6/30/2025,2738,1.4,Medium
6/30/2025,2739,4.5,Medium
6/30/2025,2740,4.9,Low
6/30/2025,2741,2.1,Low
6/30/2025,2742,3.9,Low
6/30/2025,2743,2.4,High
6/30/2025,2744,2.7,Low
6/30/2025,2745,2.7,Low
6/30/2025,2746,3.6,Medium
6/30/2025,2747,3.5,Low
6/30/2025,2748,3,High
6/30/2025,2749,1.7,Medium
6/30/2025,2750,2.9,Medium
6/30/2025,2751,4.5,Medium
6/30/2025,2752,3.9,Low
6/30/2025,2753,2.5,High
6/30/2025,2754,3.4,High
6/30/2025,2755,3.1,High
6/30/2025,2756,4.6,Medium
6/30/2025,2757,3.1,Low
6/30/2025,2758,2.2,High
6/30/2025,2759,3,Low
6/30/2025,2760,4.6,Medium
6/30/2025,2761,4.2,Medium
6/30/2025,2762,3.3,Medium
6/30/2025,2763,2.4,High
6/30/2025,2764,3.8,Medium
6/30/2025,2765,2.3,Medium
6/30/2025,2766,3.5,Medium
6/30/2025,2767,3.7,Medium
6/30/2025,2768,2.2,Medium
6/30/2025,2769,3.1,Medium
6/30/2025,2770,3.5,Medium
6/30/2025,2771,3.7,Medium
6/30/2025,2772,3.7,Medium
6/30/2025,2773,2.7,Medium
6/30/2025,2774,2.8,Medium
6/30/2025,2775,2.9,Medium
6/30/2025,2776,1.1,Medium
6/30/2025,2777,4.3,High
6/30/2025,2778,3.1,Low
6/30/2025,2779,4.1,Medium
6/30/2025,2780,4.1,Medium
6/30/2025,2781,4.9,Low
6/30/2025,2782,2.3,Medium
6/30/2025,2783,3.6,Medium
6/30/2025,2784,3.1,Medium
6/30/2025,2785,3.2,Medium
6/30/2025,2786,3.7,Medium
6/30/2025,2787,2.7,Medium
6/30/2025,2788,3,Medium
6/30/2025,2789,1.4,Medium
6/30/2025,2790,2.7,Medium
6/30/2025,2791,4.6,Medium
6/30/2025,2792,3.8,Medium
6/30/2025,2793,3.7,High
6/30/2025,2794,3.9,Medium
6/30/2025,2795,3.2,Medium
6/30/2025,2796,4.1,Medium
6/30/2025,2797,2.7,High
6/30/2025,2798,3.1,Medium
6/30/2025,2799,3.1,Medium
6/30/2025,2800,4.2,Low
6/30/2025,2801,2.6,Medium
6/30/2025,2802,3,Medium
6/30/2025,2803,2.8,Medium
6/30/2025,2804,4.6,Medium
6/30/2025,2805,4.1,Low
6/30/2025,2806,3.6,Medium
6/30/2025,2807,3.9,High
6/30/2025,2808,2.4,Medium
6/30/2025,2809,3.7,Medium
6/30/2025,2810,3.5,Medium
6/30/2025,2811,2.6,Low
6/30/2025,2812,2,Low
6/30/2025,2813,3.3,Medium
6/30/2025,2814,3.2,High
6/30/2025,2815,1.8,Medium
6/30/2025,2816,3.4,Medium
6/30/2025,2817,3.8,High
6/30/2025,2818,4.1,Medium
6/30/2025,2819,3.1,Low
6/30/2025,2820,3.4,High
6/30/2025,2821,4.1,High
6/30/2025,2822,3.2,Medium
6/30/2025,2823,2.7,Medium
6/30/2025,2824,2.7,Medium
6/30/2025,2825,3.9,Medium
6/30/2025,2826,3.4,Medium
6/30/2025,2827,3,High
6/30/2025,2828,2.6,Medium
6/30/2025,2829,3,Low
6/30/2025,2830,3.3,Medium
6/30/2025,2831,4.5,Low
6/30/2025,2832,4.2,Medium
6/30/2025,2833,4.6,High
6/30/2025,2834,2.8,Medium
6/30/2025,2835,1.7,Low
6/30/2025,2836,3.1,Low
6/30/2025,2837,3.7,Medium
6/30/2025,2838,3.5,Medium
6/30/2025,2839,5,Low
6/30/2025,2840,3.9,Low
6/30/2025,2841,2.7,High
6/30/2025,2842,4.2,Low
6/30/2025,2843,1.9,Low
6/30/2025,2844,2.9,Medium
6/30/2025,2845,3,Medium
6/30/2025,2846,4.3,Medium
6/30/2025,2847,3.5,Medium
6/30/2025,2848,2.6,Medium
6/30/2025,2849,1.2,High
6/30/2025,2850,2.3,High
6/30/2025,2851,3.7,High
6/30/2025,2852,5,Medium
6/30/2025,2853,3.1,Medium
6/30/2025,2854,1.9,Low
6/30/2025,2855,3.9,Medium
6/30/2025,2856,3.6,Medium
6/30/2025,2857,2.8,Medium
6/30/2025,2858,2.2,Medium
6/30/2025,2859,2.8,Medium
6/30/2025,2860,3.2,Medium
6/30/2025,2861,3,Medium
6/30/2025,2862,2.3,Medium
6/30/2025,2863,2.2,Low
6/30/2025,2864,2.6,Low
6/30/2025,2865,3.8,High
6/30/2025,2866,3,Medium
6/30/2025,2867,4,Medium
6/30/2025,2868,2.8,Medium
6/30/2025,2869,3.9,Medium
6/30/2025,2870,3.8,Low
6/30/2025,2871,3,Low
6/30/2025,2872,4.7,Low
6/30/2025,2873,3.9,Medium
6/30/2025,2874,4.2,Medium
6/30/2025,2875,3.9,High
6/30/2025,2876,3,Medium
6/30/2025,2877,4.5,Medium
6/30/2025,2878,4,Medium
6/30/2025,2879,3.4,Medium
6/30/2025,2880,4.1,Medium
6/30/2025,2881,4.2,High
6/30/2025,2882,4.1,Medium
6/30/2025,2883,3.2,High
6/30/2025,2884,2.4,Medium
6/30/2025,2885,3.9,Medium
6/30/2025,2886,3.4,Medium
6/30/2025,2887,2.4,Low
6/30/2025,2888,3.3,High
6/30/2025,2889,3.6,Medium
6/30/2025,2890,3.4,Medium
6/30/2025,2891,1.4,High
6/30/2025,2892,3.6,High
6/30/2025,2893,2.9,Medium
6/30/2025,2894,3.1,High
6/30/2025,2895,3.7,Medium
6/30/2025,2896,1,Medium
6/30/2025,2897,2.3,Low
6/30/2025,2898,4.2,Low
6/30/2025,2899,3.1,Medium
6/30/2025,2900,3.9,High
6/30/2025,2901,3.7,Medium
6/30/2025,2902,3.4,Medium
6/30/2025,2903,3.1,Medium
6/30/2025,2904,3.6,Medium
6/30/2025,2905,3.4,Medium
6/30/2025,2906,2.1,Low
6/30/2025,2907,1.8,Low
6/30/2025,2908,3.5,High
6/30/2025,2909,2.5,High
6/30/2025,2910,4.1,High
6/30/2025,2911,1.9,Low
6/30/2025,2912,4,Low
6/30/2025,2913,3.9,High
6/30/2025,2914,3.3,Medium
6/30/2025,2915,1.5,Medium
6/30/2025,2916,3,Low
6/30/2025,2917,3.8,Medium
6/30/2025,2918,1.3,Medium
6/30/2025,2919,3.9,Low
6/30/2025,2920,2.3,Medium
6/30/2025,2921,2,Medium
6/30/2025,2922,3.8,Medium
6/30/2025,2923,3,Medium
6/30/2025,2924,3.5,Medium
6/30/2025,2925,3.3,Low
6/30/2025,2926,2.9,Medium
6/30/2025,2927,1.6,Medium
6/30/2025,2928,3.6,High
6/30/2025,2929,3.8,Medium
6/30/2025,2930,3.5,Medium
6/30/2025,2931,3.6,Medium
6/30/2025,2932,3.3,Medium
6/30/2025,2933,3,Medium
6/30/2025,2934,4.2,Medium
6/30/2025,2935,4.3,Low
6/30/2025,2936,4.7,High
6/30/2025,2937,1.8,High
6/30/2025,2938,4.5,Medium
6/30/2025,2939,3.3,Medium
6/30/2025,2940,2.8,Medium
6/30/2025,2941,2.2,Low
6/30/2025,2942,3.8,Medium
6/30/2025,2943,3.6,Medium
6/30/2025,2944,3.5,Medium
6/30/2025,2945,3.6,Medium
6/30/2025,2946,3.7,Low
6/30/2025,2947,4.7,Medium
6/30/2025,2948,3.4,High
6/30/2025,2949,3.7,Medium
6/30/2025,2950,2.9,Medium
6/30/2025,2951,4.8,High
6/30/2025,2952,1.9,Medium
6/30/2025,2953,4.3,High
6/30/2025,2954,3.5,Low
6/30/2025,2955,3.1,Medium
6/30/2025,2956,2.3,Medium
6/30/2025,2957,3.8,High
6/30/2025,2958,2.6,Medium
6/30/2025,2959,4.1,Low
6/30/2025,2960,3.1,Low
6/30/2025,2961,2,High
6/30/2025,2962,3.4,Medium
6/30/2025,2963,3.3,High
6/30/2025,2964,4.9,High
6/30/2025,2965,4.1,Medium
6/30/2025,2966,4.6,High
6/30/2025,2967,3.9,Low
6/30/2025,2968,2.2,Medium
6/30/2025,2969,4,Medium
6/30/2025,2970,2.9,Medium
6/30/2025,2971,2.8,Low
6/30/2025,2972,3.8,Medium
6/30/2025,2973,2.8,Medium
6/30/2025,2974,4.4,Medium
6/30/2025,2975,1.9,High
6/30/2025,2976,3.2,Medium
6/30/2025,2977,3.3,Low
6/30/2025,2978,2.4,Medium
6/30/2025,2979,2.9,Medium
6/30/2025,2980,2.9,Medium
6/30/2025,2981,2,Medium
6/30/2025,2982,2.6,Medium
6/30/2025,2983,3.1,Medium
6/30/2025,2984,3.1,Medium
6/30/2025,2985,3.8,Medium
6/30/2025,2986,4.3,Medium
6/30/2025,2987,3,Low
6/30/2025,2988,2.3,Medium
6/30/2025,2989,3.6,Medium
6/30/2025,2990,3.1,Medium
6/30/2025,2991,4,Medium
6/30/2025,2992,3.1,Medium
6/30/2025,2993,3.3,Low
6/30/2025,2994,3.1,Medium
6/30/2025,2995,4.4,Medium
6/30/2025,2996,3.3,Medium
6/30/2025,2997,4.1,High
6/30/2025,2998,3,High
6/30/2025,2999,3.7,Low
6/30/2025,3000,3.9,Medium
6/30/2025,3001,3,Medium
6/30/2025,3002,3.9,Medium
6/30/2025,3003,2,Medium
6/30/2025,3004,3.4,Medium
6/30/2025,3005,3.8,High
6/30/2025,3006,2.7,Low
6/30/2025,3007,2.8,Medium
6/30/2025,3008,2.3,Medium
6/30/2025,3009,2.4,High
6/30/2025,3010,2.6,Medium
6/30/2025,3011,3.9,High
6/30/2025,3012,2.6,Medium
6/30/2025,3013,1.6,Medium
6/30/2025,3014,3.6,Medium
6/30/2025,3015,1.7,Low
6/30/2025,3016,3.2,Low
6/30/2025,3017,3,Medium
6/30/2025,3018,2.9,Low
6/30/2025,3019,2.1,Medium
6/30/2025,3020,3.5,Low
6/30/2025,3021,2.6,Low
6/30/2025,3022,1,High
6/30/2025,3023,3.8,High
6/30/2025,3024,3.6,Medium
6/30/2025,3025,4.3,Medium
6/30/2025,3026,3.3,Medium
6/30/2025,3027,3.7,Medium
6/30/2025,3028,2.7,Low
6/30/2025,3029,1.7,High
6/30/2025,3030,2.6,Medium
6/30/2025,3031,3.6,Medium
6/30/2025,3032,3.4,Medium
6/30/2025,3033,3,Medium
6/30/2025,3034,2.9,High
6/30/2025,3035,2.3,Medium
6/30/2025,3036,3,High
6/30/2025,3037,3,Medium
6/30/2025,3038,4.2,Low
6/30/2025,3039,3.5,Low
6/30/2025,3040,3.3,Medium
6/30/2025,3041,3.4,Medium
6/30/2025,3042,4.4,Medium
6/30/2025,3043,2.9,Medium
6/30/2025,3044,2.7,High
6/30/2025,3045,4.5,Medium
6/30/2025,3046,3.8,Medium
6/30/2025,3047,2.7,High
6/30/2025,3048,4.5,Medium
6/30/2025,3049,2.9,Medium
6/30/2025,3050,2.9,Medium
6/30/2025,3051,2.1,Medium
6/30/2025,3052,2.3,Medium
6/30/2025,3053,4,Low
6/30/2025,3054,3.1,Low
6/30/2025,3055,3.2,Medium
6/30/2025,3056,4.2,Medium
6/30/2025,3057,3.6,Medium
6/30/2025,3058,2.3,Medium
6/30/2025,3059,4.1,Low
6/30/2025,3060,4,Medium
6/30/2025,3061,3.1,High
6/30/2025,3062,2.2,Medium
6/30/2025,3063,3.5,Medium
6/30/2025,3064,2.4,Medium
6/30/2025,3065,3,Low
6/30/2025,3066,3.1,Medium
6/30/2025,3067,2.5,High
6/30/2025,3068,4.3,Medium
6/30/2025,3069,2.7,Medium
6/30/2025,3070,4.2,Medium
6/30/2025,3071,3.3,Low
6/30/2025,3072,2.1,Medium
6/30/2025,3073,3.1,High
6/30/2025,3074,4.3,Medium
6/30/2025,3075,3.1,Medium
6/30/2025,3076,2.6,Medium
6/30/2025,3077,4,Medium
6/30/2025,3078,2.6,High
6/30/2025,3079,1,High
6/30/2025,3080,3,High
6/30/2025,3081,3.2,Low
6/30/2025,3082,3,Medium
6/30/2025,3083,3.3,High
6/30/2025,3084,3.1,Medium
6/30/2025,3085,2.5,High
6/30/2025,3086,2.9,Low
6/30/2025,3087,3.6,Medium
6/30/2025,3088,4.2,Low
6/30/2025,3089,2.2,Low
6/30/2025,3090,2.4,High
6/30/2025,3091,3.7,Low
6/30/2025,3092,4.6,Low
6/30/2025,3093,2.7,Medium
6/30/2025,3094,2.5,High
6/30/2025,3095,4.1,Medium
6/30/2025,3096,4.1,Medium
6/30/2025,3097,1.5,Low
6/30/2025,3098,1.8,Medium
6/30/2025,3099,2.4,Medium
6/30/2025,3100,3.8,Medium
6/30/2025,3101,3.2,Medium
6/30/2025,3102,3.4,Medium
6/30/2025,3103,4.4,Low
6/30/2025,3104,2,High
6/30/2025,3105,2.7,Medium
6/30/2025,3106,3.5,Medium
6/30/2025,3107,3.8,Medium
6/30/2025,3108,2.8,Medium
6/30/2025,3109,2.4,Low
6/30/2025,3110,4.1,Medium
6/30/2025,3111,3.4,Medium
6/30/2025,3112,2.1,Low
6/30/2025,3113,4.4,Medium
6/30/2025,3114,3.6,Low
6/30/2025,3115,3.9,Medium
6/30/2025,3116,3.3,Medium
6/30/2025,3117,2.6,Low
6/30/2025,3118,3.4,Medium
6/30/2025,3119,4.2,High
6/30/2025,3120,3,High
6/30/2025,3121,2.4,High
6/30/2025,3122,5,Medium
6/30/2025,3123,3.3,High
6/30/2025,3124,3.3,Medium
6/30/2025,3125,3,Medium
6/30/2025,3126,3.5,High
6/30/2025,3127,1,Medium
6/30/2025,3128,3.9,Medium
6/30/2025,3129,3.7,Medium
6/30/2025,3130,4.1,High
6/30/2025,3131,3.4,Low
6/30/2025,3132,3,Medium
6/30/2025,3133,4.1,High
6/30/2025,3134,4.3,Medium
6/30/2025,3135,3,Low
6/30/2025,3136,2.4,Medium
6/30/2025,3137,3.2,Medium
6/30/2025,3138,2.5,Medium
6/30/2025,3139,3.1,Medium
6/30/2025,3140,3.5,High
6/30/2025,3141,2.4,Medium
6/30/2025,3142,3.2,Medium
6/30/2025,3143,3.2,High
6/30/2025,3144,3.9,Medium
6/30/2025,3145,4.3,Medium
6/30/2025,3146,3,High
6/30/2025,3147,4.8,Medium
6/30/2025,3148,3.8,Medium
6/30/2025,3149,2.9,Medium
6/30/2025,3150,2.9,Medium
6/30/2025,3151,2.9,Medium
6/30/2025,3152,2.8,Medium
6/30/2025,3153,4.2,Medium
6/30/2025,3154,3.8,Medium
6/30/2025,3155,3,Medium
6/30/2025,3156,2.7,Low
6/30/2025,3157,4.1,High
6/30/2025,3158,3.3,Medium
6/30/2025,3159,2.3,Low
6/30/2025,3160,1.5,Medium
6/30/2025,3161,3,High
6/30/2025,3162,3.4,High
6/30/2025,3163,3.6,Medium
6/30/2025,3164,4.4,Medium
6/30/2025,3165,2,Medium
6/30/2025,3166,3.3,High
6/30/2025,3167,3.2,Medium
6/30/2025,3168,2.4,Low
6/30/2025,3169,3.9,Medium
6/30/2025,3170,3,High
6/30/2025,3171,3.2,Medium
6/30/2025,3172,2.6,Low
6/30/2025,3173,3.3,High
6/30/2025,3174,3.6,High
6/30/2025,3175,3.3,Medium
6/30/2025,3176,3.8,High
6/30/2025,3177,2.9,Medium
6/30/2025,3178,3.7,Medium
6/30/2025,3179,3.7,Medium
6/30/2025,3180,3.6,Low
6/30/2025,3181,3.9,Medium
6/30/2025,3182,2.9,High
6/30/2025,3183,2.8,Low
6/30/2025,3184,2.6,Medium
6/30/2025,3185,2.4,Medium
6/30/2025,3186,2.8,Medium
6/30/2025,3187,2.8,Medium
6/30/2025,3188,2.6,Medium
6/30/2025,3189,3.2,Medium
6/30/2025,3190,2.2,Medium
6/30/2025,3191,3.9,Medium
6/30/2025,3192,3.1,Medium
6/30/2025,3193,3.4,Medium
6/30/2025,3194,2.4,Medium
6/30/2025,3195,3.2,Low
6/30/2025,3196,3.6,High
6/30/2025,3197,3.3,Medium
6/30/2025,3198,4,Low
6/30/2025,3199,3.4,Medium
6/30/2025,3200,2.1,Medium
6/30/2025,3201,2.9,Low
6/30/2025,3202,2.3,Medium
6/30/2025,3203,3.9,Low
6/30/2025,3204,3.2,Medium
6/30/2025,3205,4.1,Medium
6/30/2025,3206,2.2,Medium
6/30/2025,3207,2.9,Low
6/30/2025,3208,3.4,Medium
6/30/2025,3209,2.7,Medium
6/30/2025,3210,1.1,Medium
6/30/2025,3211,2.2,Medium
6/30/2025,3212,4.3,Medium
6/30/2025,3213,3.9,Medium
6/30/2025,3214,1.8,High
6/30/2025,3215,2.7,High
6/30/2025,3216,3.3,High
6/30/2025,3217,2.4,Medium
6/30/2025,3218,2.8,Medium
6/30/2025,3219,2.1,High
6/30/2025,3220,4.8,Low
6/30/2025,3221,3.3,Medium
6/30/2025,3222,2.9,Medium
6/30/2025,3223,2,Medium
6/30/2025,3224,3,Medium
6/30/2025,3225,2.9,High
6/30/2025,3226,2.6,Medium
6/30/2025,3227,2.9,High
6/30/2025,3228,2.3,Medium
6/30/2025,3229,4,Medium
6/30/2025,3230,3.9,High
6/30/2025,3231,4.2,High
6/30/2025,3232,1.9,Medium
6/30/2025,3233,4.7,High
6/30/2025,3234,3.1,High
6/30/2025,3235,2.1,Medium
6/30/2025,3236,2.3,Medium
6/30/2025,3237,3.1,Low
6/30/2025,3238,2.1,High
6/30/2025,3239,2,High
6/30/2025,3240,3.5,Low
6/30/2025,3241,2.7,Low
6/30/2025,3242,2.8,Medium
6/30/2025,3243,2.7,Medium
6/30/2025,3244,3.8,Medium
6/30/2025,3245,2.6,High
6/30/2025,3246,2.6,Medium
6/30/2025,3247,4.7,High
6/30/2025,3248,2.4,High
6/30/2025,3249,2.2,Low
6/30/2025,3250,3.2,High
6/30/2025,3251,2.7,Medium
6/30/2025,3252,3.3,Low
6/30/2025,3253,3.9,Medium
6/30/2025,3254,3,Low
6/30/2025,3255,3.3,Low
6/30/2025,3256,3.9,Medium
6/30/2025,3257,3.4,High
6/30/2025,3258,2.7,High
6/30/2025,3259,4,Medium
6/30/2025,3260,3.5,Low
6/30/2025,3261,4.4,Medium
6/30/2025,3262,4.1,Medium
6/30/2025,3263,2.7,High
6/30/2025,3264,3.2,Medium
6/30/2025,3265,3.1,High
6/30/2025,3266,1.9,Medium
6/30/2025,3267,2.4,High
6/30/2025,3268,4.7,High
6/30/2025,3269,2.4,Medium
6/30/2025,3270,2.7,Low
6/30/2025,3271,2.8,Medium
6/30/2025,3272,3,Medium
6/30/2025,3273,2.8,Medium
6/30/2025,3274,4.5,Low
6/30/2025,3275,2.4,Low
6/30/2025,3276,1.5,Medium
6/30/2025,3277,3.2,Low
6/30/2025,3278,3.5,Low
6/30/2025,3279,3.7,Low
6/30/2025,3280,4.5,Medium
6/30/2025,3281,2.6,Medium
6/30/2025,3282,1.1,Low
6/30/2025,3283,2.5,High
6/30/2025,3284,2.2,High
6/30/2025,3285,3.6,High
6/30/2025,3286,3.5,Medium
6/30/2025,3287,3.5,Low
6/30/2025,3288,3.2,Medium
6/30/2025,3289,2.9,Medium
6/30/2025,3290,2.6,Low
6/30/2025,3291,3.3,Medium
6/30/2025,3292,3.6,Medium
6/30/2025,3293,2.7,Low
6/30/2025,3294,2.5,Low
6/30/2025,3295,3.2,Medium
6/30/2025,3296,2.8,Medium
6/30/2025,3297,4,Medium
6/30/2025,3298,3.9,High
6/30/2025,3299,3.6,Medium
6/30/2025,3300,3.2,High
6/30/2025,3301,3.7,High
6/30/2025,3302,2.8,Low
6/30/2025,3303,3.9,Medium
6/30/2025,3304,4,Low
6/30/2025,3305,3.1,Medium
6/30/2025,3306,2.9,Medium
6/30/2025,3307,3.4,Medium
6/30/2025,3308,2.3,High
6/30/2025,3309,3.5,Medium
6/30/2025,3310,3.1,Medium
6/30/2025,3311,3.9,Low
6/30/2025,3312,3.2,Low
6/30/2025,3313,3.1,Medium
6/30/2025,3314,1.9,Low
6/30/2025,3315,3.7,Medium
6/30/2025,3316,3.5,Medium
6/30/2025,3317,3.1,Medium
6/30/2025,3318,3.1,Medium
6/30/2025,3319,3,Medium
6/30/2025,3320,3.1,High
6/30/2025,3321,3.8,Medium
6/30/2025,3322,3.8,High
6/30/2025,3323,2.9,Medium
6/30/2025,3324,2.7,High
6/30/2025,3325,3.4,Low
6/30/2025,3326,3.1,Medium
6/30/2025,3327,2.6,High
6/30/2025,3328,3.2,Low
6/30/2025,3329,3.5,Medium
6/30/2025,3330,1.9,Medium
6/30/2025,3331,4.9,Medium
6/30/2025,3332,4.2,Medium
6/30/2025,3333,2.6,High
6/30/2025,3334,1.9,High
6/30/2025,3335,3.4,Medium
6/30/2025,3336,3.6,Medium
6/30/2025,3337,2.2,High
6/30/2025,3338,4.6,Low
6/30/2025,3339,2.9,Medium
6/30/2025,3340,2.8,Medium
6/30/2025,3341,2.6,Medium
6/30/2025,3342,3.8,Medium
6/30/2025,3343,3.9,High
6/30/2025,3344,2.4,Medium
6/30/2025,3345,3.1,High
6/30/2025,3346,3.5,Medium
6/30/2025,3347,4.3,High
6/30/2025,3348,1.7,High
6/30/2025,3349,2.6,High
6/30/2025,3350,2.9,Medium
6/30/2025,3351,1.6,Low
6/30/2025,3352,3.1,High
6/30/2025,3353,3.6,Low
6/30/2025,3354,2.9,Medium
6/30/2025,3355,3.2,Medium
6/30/2025,3356,2.8,Medium
6/30/2025,3357,3.3,Low
6/30/2025,3358,3.9,Medium
6/30/2025,3359,2,Medium
6/30/2025,3360,1.8,Medium
6/30/2025,3361,3.5,Low
6/30/2025,3362,3.5,Low
6/30/2025,3363,4,Low
6/30/2025,3364,3.5,Medium
6/30/2025,3365,3.7,Medium
6/30/2025,3366,2.7,High
6/30/2025,3367,4,Medium
6/30/2025,3368,2.7,Low
6/30/2025,3369,1.8,Low
6/30/2025,3370,2.4,High
6/30/2025,3371,3.9,High
6/30/2025,3372,3.2,High
6/30/2025,3373,2.6,Medium
6/30/2025,3374,2.6,Medium
6/30/2025,3375,4.2,Medium
6/30/2025,3376,3.1,High
6/30/2025,3377,3.5,Medium
6/30/2025,3378,5,Medium
6/30/2025,3379,2.6,Medium
6/30/2025,3380,4.2,Medium
6/30/2025,3381,2.6,Low
6/30/2025,3382,3.4,High
6/30/2025,3383,4.1,Medium
6/30/2025,3384,3.1,Medium
6/30/2025,3385,2.2,Low
6/30/2025,3386,2.8,Medium
6/30/2025,3387,1.9,Low
6/30/2025,3388,3.9,Medium
6/30/2025,3389,4.5,Low
6/30/2025,3390,3.1,Low
6/30/2025,3391,2.6,Medium
6/30/2025,3392,3.8,Medium
6/30/2025,3393,4.9,Medium
6/30/2025,3394,4,Medium
6/30/2025,3395,3.5,Medium
6/30/2025,3396,2.1,High
6/30/2025,3397,2.1,Low
6/30/2025,3398,3.1,Medium
6/30/2025,3399,3.3,Medium
6/30/2025,3400,3,High
6/30/2025,3401,2.8,Medium
6/30/2025,3402,2.6,Medium
6/30/2025,3403,3.1,Medium
6/30/2025,3404,3.4,Medium
6/30/2025,3405,5,Medium
6/30/2025,3406,1.8,Medium
6/30/2025,3407,3.8,High
6/30/2025,3408,2.8,Medium
6/30/2025,3409,2.5,Medium
6/30/2025,3410,2.9,Medium
6/30/2025,3411,3.4,Low
6/30/2025,3412,1.7,Medium
6/30/2025,3413,4,Medium
6/30/2025,3414,3.4,High
6/30/2025,3415,3.2,Medium
6/30/2025,3416,2.8,Medium
6/30/2025,3417,1,Low
6/30/2025,3418,2.8,Low
6/30/2025,3419,3,Low
6/30/2025,3420,4.4,Medium
6/30/2025,3421,3.1,Medium
6/30/2025,3422,3.3,Medium
6/30/2025,3423,2.5,Medium
6/30/2025,3424,3.1,High
6/30/2025,3425,2,Medium
6/30/2025,3426,3,High
6/30/2025,3427,3.8,Low
6/30/2025,3428,3.1,High
6/30/2025,3429,3,Medium
6/30/2025,3430,3.8,Medium
6/30/2025,3431,3.8,Medium
6/30/2025,3432,1.9,Medium
